SiteID,start_year,end_year,n_obs,Protocol,slope_richness,p_richness,slope_temp,p_temp,slope_flow,p_flow,Latitude,Longitude,seg_id_nat,elevation,HFP_mean,slope_salinity,p_salinity,slope_organic,p_organic,mean_salinity,mean_organic,mean_temp,mean_flow,geometry,HYBAS_ID,slope_LCBD,p_LCBD,slope_Fdis,p_Fdis,zone
S7085,1989,2017,21,Electrofishing_backpack,0,0.61627887,0.018453485,0.040891474,0.129999289,0.21904427,64.09298,20.40824,20095497,113,14,0.095778482,0.749812164,-0.049093354,0.087825096,124.2004395,0.366004199,5.860820563,26.37366729,POINT (20.40824 64.09298),2040030110,-2.72E-06,0.007198348,0,0.948107943,Cold
S7448,1990,2018,25,Electrofishing_backpack,0,0.446562151,0.030243065,0.004104933,0.110726976,0.550925105,65.09455,20.79099,20070597,163,14,-0.043547821,0.778425914,-0.025604167,0.063304308,163.028183,0.238917947,5.299581172,43.10359455,POINT (20.79099 65.09455),2040030110,-1.90E-06,0.004070305,,,Cold
S7987,1989,2018,24,Electrofishing_backpack,-0.23939292,0.035932994,0.018589766,0.024578109,1.000022835,0.288539393,66.15986,22.80498,20050165,81,14,-0.255902459,0.391793436,-0.015930355,0.093531353,167.3897247,0.143749997,4.967404765,311.1153663,POINT (22.80498 66.15986),2040030110,-6.73E-06,0.000389601,,,Cold
S8883,1995,2016,9,Electrofishing,0.142857143,0.020716404,-0.0083246,0.693011886,-0.003227191,0.861019311,54.76415,-2.405594709,20255529,453,14,-0.090393066,0.955026455,-0.578178059,0.071126727,92.76644897,1.098875523,8.893789312,4.112939207,POINT (-2.405594709 54.76415),2040048790,4.12E-07,0.46551217,0.031709785,1,Intermediate
S9030,1983,2018,18,Electrofishing,0,0.839807931,0.009445816,0.361453003,0.010253059,0.918442545,54.34821,-2.478190288,20264855,261,14,0.082876938,0.967405368,-0.210107944,0.576532592,151.408783,13.14462852,9.369334664,7.402611369,POINT (-2.478190288 54.34821),2040048790,-2.00E-06,0.048879592,0,0.816017651,Intermediate
S9357,1994,2013,4,Electrofishing,0.105263158,0.170973328,-0.011688445,0.346764184,0.024769867,0.716179058,54.62019,-2.61634104,20258511,121,14,-8.0023907,0.256144967,-4.349012163,0.144292055,187.6836395,14.17873383,9.146784536,5.675639025,POINT (-2.61634104 54.62019),2040048790,-6.27E-07,0.308179547,-0.081268848,0.734095182,Intermediate
S9366,2002,2016,13,Electrofishing,0,0.011570873,-0.019732985,0.428480419,0.210876386,0.368666384,54.75519,-2.623767024,20256610,169,14,-3.043805804,0.620690717,-0.188963413,0.843085229,110.3607101,1.939955354,8.674313457,20.61196607,POINT (-2.623767024 54.75519),2040048790,-1.57E-06,0.017343359,0,1,Intermediate
S9909,1995,2018,17,Electrofishing,0,0.901243706,-0.004994346,0.568337762,0.020205869,0.64361516,54.63297,-2.994577139,20258579,229,14,0.939707947,0.862155608,-1.135296748,0.309162695,110.2076035,9.084500313,9.575173376,4.933824684,POINT (-2.994577139 54.63297),2040048790,-2.40E-07,0.680136985,0.003002735,0.750844174,Intermediate
S148,2000,2014,5,Electrofishing_backpack,0,0.104015707,0.002038947,1,0.038443139,0.439819822,64.74709,24.94144,20078108,45,14.017902,0.073181152,0.7665253,-0.066385955,0.029448104,160.8959351,0.199219182,6.675706398,42.15064064,POINT (24.94144 64.74709),2040028670,-3.81E-06,0.462432726,,,Cold
S1801,1988,2017,19,Electrofishing_wholesection,-0.312479045,0.04268345,0.002095142,0.77529443,0.003717127,0.957399193,48.11382,-2.754870676,20422867,95,14.026984,33.96411133,0.054000651,3.221417514,0.453662366,449.0105896,74.52812195,13.95439119,0.917461992,POINT (-2.754870676 48.11382),2040021040,-1.89E-05,4.94E-05,0.030835591,0.29391717,Warm
S4348,1995,2016,14,Electrofishing_partialsection,0,0.890988184,0.011040608,0.535024451,-0.102065377,0.642646104,43.09448,0.841393783,20545152,359,14.129547,193.0703125,0.080417,-1.274291992,0.651869281,384.6698303,34.0767746,11.78359945,18.58793228,POINT (0.841393783 43.09448),2040020320,-4.50E-06,0.100518173,-0.059796028,0.003114308,Intermediate
S1146,1982,1999,9,Electrofishing_wholesection,0,0.497432213,0.013108189,0.495366299,-0.001880526,0.42300682,48.93478,-1.29610428,20400596,105,14.129548,12.22900391,0.225479297,3.404852434,0.495366299,252.7509155,15.12344551,13.07155835,1.88564315,POINT (-1.29610428 48.93478),2040021040,-7.94E-05,0.004878564,-0.016985527,0.916965237,Warm
S1222,2005,2015,5,Electrofishing_partialsection,0,0.643189279,0.01931722,0.755496875,0.02471061,0.193011325,48.90412,0.212122229,20400498,164,14.228224,-28.59597439,0.436274929,-27.5785675,0.212911903,349.750061,59.18112946,13.37987374,0.291725567,POINT (0.212122229 48.90412),2040021040,7.20E-07,0.806495941,-0.144556521,0.47010076,Warm
S1265,1983,2016,30,Electrofishing_backpack,0,0.404462777,0.01748293,0.040778692,0.065963991,0.112907247,56.77229,12.84853,20218770,51,14.236154,0.956188384,0.020743917,-0.036724091,0.514223458,23.06941414,0.258425355,9.290323883,6.634070025,POINT (12.84853 56.77229),2040031500,-5.50E-06,2.29E-07,0.032638754,0.098741382,Intermediate
S7062,1994,2017,13,Electrofishing_backpack,-0.182862955,0.041780656,0.029802472,0.039516713,-0.071012943,0.682989015,63.99395,19.90476,20096851,103,14.25,2.42835829,0.023995538,-0.01388336,0.709843676,68.83683014,0.346195221,5.470061756,147.6063371,POINT (19.90476 63.99395),2040030110,-1.57E-06,0.24638736,,,Cold
S3975,1993,2006,13,Electrofishing_partialsection,0,0.223693467,0.040923442,0.100518173,-0.596850505,0.092448882,48.1455,6.778634497,20421635,614,14.27326,0.605578613,1,-1.837656715,0.154629752,128.7514038,1.073467851,10.63984175,14.83048902,POINT (6.778634497 48.1455),2040023010,-2.36E-06,0.160555891,,,Intermediate
S4871,1988,2017,23,Electrofishing_partialsection,-0.27861907,0.11020359,0.022483458,0.164043432,-0.099626742,0.188192783,49.39858,3.47521073,20388320,57,14.276984,20.94124349,0.253526359,-2.59908767,0.153498488,744.2341919,26.60781288,13.60856323,29.03693476,POINT (3.47521073 49.39858),2040022150,-2.52E-05,0.000142893,0.013736743,0.42817779,Warm
S2644,1996,2018,15,Electrofishing_backpack,0,0.694794012,0.036831299,0.023128869,0.039400633,0.836034642,57.60774,12.1478,20204092,63,14.296728,1.902233887,0.49228953,-0.035973549,0.49228953,154.999176,0.368561536,9.603187729,4.865463044,POINT (12.1478 57.60774),2040031500,-8.62E-07,0.488422317,-0.01270384,0.436274929,Intermediate
S7371,1986,2018,28,Electrofishing_backpack,0,0.907581622,0.031391887,0.001202307,-0.058865992,0.674130682,64.97102,21.11863,20071792,55,14.322948,0.452456826,0.232842047,-0.105179233,0.000114268,166.1484833,0.420193881,5.626678036,42.16754348,POINT (21.11863 64.97102),2040030110,-8.02E-06,2.16E-05,0.026467974,0.143115899,Cold
S3692,1987,2006,14,Electrofishing_partialsection,-0.544117549,0.000826139,0.037616691,0.055592975,0.018706375,0.675465459,45.51353,2.312465809,20492103,632,14.339466,-0.904152503,0.770287726,-0.264157255,0.455535412,35.26142883,1.998527169,10.68724292,4.743389953,POINT (2.312465809 45.51353),2040020320,-1.57E-05,8.09E-05,0,1,Intermediate
S4766,2007,2017,6,Electrofishing_partialsection,0,0.804726162,0.057475522,0.119470987,0.125817237,0.980964267,48.38584,-0.023300325,20414949,159,14.339466,16.90849609,0.876269664,5.981735229,0.436274929,391.1547546,15.34358501,13.06870257,7.271291257,POINT (-0.023300325 48.38584),2040021030,6.97E-06,0.452370361,0.081449898,0.707114231,Warm
S2642,1989,2014,9,Electrofishing_backpack,0,0.492234019,0.018469745,0.20110492,0.068589891,0.51083734,57.63284,13.17831,20203459,192,14.352497,0.52555275,0.566590312,-0.279603775,0.04728488,15.40252686,1.129090786,8.908417236,10.0217159,POINT (13.17831 57.63284),2040031500,-5.41E-06,0.46551217,-0.042929478,1,Intermediate
S4744,2007,2017,6,Electrofishing_partialsection,0,0.854079703,0.104129043,0.119470987,-0.392241367,0.898631283,47.09718,-1.210733953,20453351,68,14.352497,24.9017334,0.350201389,-0.041908264,1,202.5861206,14.25925255,14.44812219,65.89309763,POINT (-1.210733953 47.09718),2040021030,3.00E-06,0.452370361,0.023136681,1,Warm
S1891,2007,2017,6,Electrofishing_partialsection,0,0.956314802,0.106698646,0.06170669,-0.112041402,0.334249027,47.84572,-3.213824321,20430793,63,14.353058,10.48800998,0.212911903,2.502664839,0.086768173,185.4984589,4.392539024,13.78658126,4.240091256,POINT (-3.213824321 47.84572),2040021040,7.14E-06,0.452370361,-0.017913463,1,Warm
S171,1995,2005,6,Electrofishing_backpack,0,0.479757163,0.027646773,0.275757848,0.055920005,0.651868746,55.67653,13.50838,20239086,19,14.415075,15.03326416,0.275757848,13.54917908,0.350201389,151.5291138,20.72296715,10.13580883,2.866219399,POINT (13.50838 55.67653),2040031500,-4.64E-06,0.132854956,,,Intermediate
S1191,1991,2018,27,Electrofishing_backpack,0,0.321270387,0.02158787,0.004725372,0.023326092,0.596926493,56.70476,13.07025,20219994,72,14.464466,0.596906188,0.060536002,0.007268023,0.707382435,51.12094879,0.400528044,9.518131658,4.908121511,POINT (13.07025 56.70476),2040031500,-2.26E-06,0.02183879,0.02107166,0.519496091,Intermediate
S10437,1996,2018,15,Electrofishing,0,0.005035234,0.020088523,0.186660522,-0.020370454,0.911102819,51.02232,-3.762105025,20348611,149,14.5,11.29864861,0.153820822,2.784647624,0.42817779,184.1637421,54.42523575,11.86701197,5.730827389,POINT (-3.762105025 51.02232),2040048790,6.75E-07,0.428480419,-0.041861912,0.096774212,Intermediate
S10717,2000,2017,5,Electrofishing_backpack,0,0.142066491,0.005776495,0.939613698,0.154126479,0.505719305,64.40424,25.84022,20084908,78,14.5,0.316877093,0.129745046,-0.03319121,0.003132161,161.8162231,0.064193986,6.79948834,36.89362046,POINT (25.84022 64.40424),2040028670,-3.13E-06,0.086410733,,,Cold
S10763,1984,2018,25,Electrofishing,0,0.029316488,0.021932307,0.011476177,0.006140368,0.74147816,50.6282,-4.202214296,20358179,147,14.5,7.556184468,0.172776176,-0.197066243,0.909545805,229.8444824,34.79825592,11.83502609,6.412184448,POINT (-4.202214296 50.6282),2040048790,-9.72E-07,0.024916897,-0.027529738,0.000865315,Intermediate
S10767,1984,2018,15,Electrofishing,0,0.202288425,0.021932307,0.011476177,0.006140368,0.74147816,50.63016,-4.203564117,20358179,147,14.5,7.556184468,0.172776176,-0.197066243,0.909545805,229.8444824,34.79825592,11.83502609,6.412184448,POINT (-4.203564117 50.63016),2040048790,-2.95E-07,0.88183485,-0.000474778,0.960482686,Intermediate
S10769,1984,2018,11,Electrofishing,0,0.863868478,0.021932307,0.011476177,0.006140368,0.74147816,50.61619,-4.214220491,20358179,172,14.5,7.556184468,0.172776176,-0.197066243,0.909545805,229.8444824,34.79825592,11.83502609,6.412184448,POINT (-4.214220491 50.61619),2040048790,-1.29E-06,0.086768173,0,1,Intermediate
S10803,1993,2016,7,Electrofishing,0.140885667,0.480072378,0.013908896,0.24369251,-9.61E-05,0.913565315,50.56066,-4.270171054,20359945,94,14.5,28.77940114,0.205862526,1.881728746,0.535185319,241.4057617,31.7929554,11.86405693,12.06534788,POINT (-4.270171054 50.56066),2040048790,-3.74E-07,0.367520738,-0.098214286,0.47010076,Intermediate
S10874,1993,2018,5,Electrofishing,0.17443336,0.056760659,0.024248204,0.04257835,-0.016884986,0.67521923,50.72602,-4.36911311,20356835,114,14.5,8.634684245,0.251728691,0.458938599,0.659335338,197.519104,32.77886963,11.86709012,6.926476737,POINT (-4.36911311 50.72602),2040048790,1.24E-06,0.462432726,-0.10331487,0.308179547,Intermediate
S2526,1985,1999,4,Electrofishing_backpack,0,0.942551501,0.010942347,0.92115865,0.150806319,0.43593732,57.59786,13.01351,20204165,177,14.5,1.812223434,0.16585666,-0.076476097,0.692180773,15.40295124,1.209250093,8.468925351,9.898063114,POINT (13.01351 57.59786),2040031500,-7.69E-06,0.734095182,,,Intermediate
S3197,1986,2014,10,Electrofishing_backpack,0,0.366302606,0.020894383,0.053349587,-0.01761309,0.641505793,57.9405,14.09991,20199172,147,14.5,-2.265157153,0.807343274,-0.187264323,0.159470497,136.1181793,1.520586252,7.944963874,2.997866071,POINT (14.09991 57.9405),2040031500,-1.05E-05,0.002357528,,,Cold
S367,1990,2011,12,Electrofishing_backpack,0,0.309758376,0.016504823,0.535024451,0.144169411,0.173710037,56.07587,13.19615,20231527,50,14.5,-0.834366862,0.821525423,-1.314709557,0.429795272,82.01444244,2.349008799,10.01118837,16.80999072,POINT (13.19615 56.07587),2040031500,-4.08E-06,0.114756734,,,Intermediate
S3915,1993,2005,4,Electrofishing_backpack,0,0.697386234,0.038112783,0.360121648,-0.061289953,0.80290037,58.73519,16.50274,20185187,66,14.5,0.42036656,0.854777098,-0.550624984,0.582950558,181.4942932,6.493892193,9.29034025,2.107445609,POINT (16.50274 58.73519),2040031500,-4.09E-06,0.734095182,,,Intermediate
S4662,1990,2010,10,Electrofishing_backpack,0,0.307629148,0.004075484,0.975910003,0.113702485,0.061573589,59.37884,12.22751,20174854,148,14.5,2.766540527,0.155824588,-0.150823235,0.023526849,142.0031738,0.508734047,8.081771003,3.324149273,POINT (12.22751 59.37884),2040033320,-4.54E-06,0.004207551,0.03125,1,Cold
S7116,1985,2018,25,Electrofishing_backpack,0,0.686995759,0.026043139,0.001108723,-0.054403244,0.504866176,64.15514,20.36089,20091988,138,14.5,0.3027771,0.085498733,-0.011018467,0.614239542,123.9434586,0.335296243,5.639885775,24.10867824,POINT (20.36089 64.15514),2040030110,-6.46E-06,0.000596545,-0.035193086,0.044083078,Cold
S7155,1987,2018,32,Electrofishing_backpack,0,0.853970406,0.023440154,0.022223862,0.046390828,0.949468513,64.2092,20.23983,20090574,219,14.5,0.169020373,0.211786936,-0.007942442,0.615168145,106.2280884,0.274079204,5.535852874,22.82410851,POINT (20.23983 64.2092),2040030110,-1.91E-06,7.10E-05,0.029411765,0.79400268,Cold
S7526,1986,2018,28,Electrofishing_backpack,0,0.178637577,0.022888202,0.002270199,0.112781518,0.307620418,65.14151,20.9654,20068464,109,14.5,0.999745687,0.042380121,-0.090508802,1.77E-05,164.7072144,0.279188007,5.441593126,21.70725648,POINT (20.9654 65.14151),2040030110,-5.06E-06,2.84E-06,-0.022828578,0.129491372,Cold
S9388,1982,2016,8,Electrofishing,0.080368241,0.034455834,0.002063979,0.629203176,0.006658114,0.757807156,54.43552,-2.641962246,20262565,308,14.5,-0.696649966,0.93209556,-2.255929129,0.164001042,156.6604614,17.47870255,9.098865784,6.096733758,POINT (-2.641962246 54.43552),2040048790,-6.79E-06,0.10776229,-0.013264335,0.318567499,Intermediate
S6796,1989,2018,27,Electrofishing_backpack,0,0.38973086,0.025666737,0.011295346,-0.105514698,0.168719871,63.60541,19.66299,20103996,59,14.596056,1.243763799,0.010196054,-0.075064798,0.124948817,147.6393127,0.655045271,6.155453086,29.8722233,POINT (19.66299 63.60541),2040030110,-3.70E-06,0.000497329,0,0.802264334,Cold
S6797,1990,2018,27,Electrofishing_backpack,0,0.346424176,0.032931544,0.001732676,-0.090228348,0.25821611,63.60622,19.66269,20103996,59,14.596056,1.222544167,0.021041355,-0.075282055,0.182918559,147.7527771,0.650642574,6.134884557,29.77250501,POINT (19.66269 63.60622),2040030110,-5.77E-06,0.000175119,0,0.96359436,Cold
S6861,1995,2018,22,Electrofishing_backpack,-0.267954168,0.001826793,0.036806821,0.034998629,-0.165375637,0.044824183,63.80296,19.34759,20099484,110,14.629547,-0.401236398,0.823349012,-0.05975089,0.568337762,151.3388062,0.583246648,5.857599,28.88492316,POINT (19.34759 63.80296),2040030110,-2.60E-06,0.000380953,-0.019869777,1,Cold
S2219,1995,2017,19,Electrofishing_partialsection,-0.442939784,0.006293041,0.026270248,0.101536834,-0.04913554,0.421380072,48.72854,1.010287027,20405383,167,14.629548,55.26067243,0.139144175,2.52129582,0.711571464,610.1636353,35.92205048,13.01951167,10.13397788,POINT (1.010287027 48.72854),2040022150,-7.64E-06,0.000274231,-0.030748896,0.137757369,Warm
S4116,2000,2014,5,Electrofishing_backpack,-0.147441956,0.606172132,0.002038947,1,0.038443139,0.439819822,64.75925,24.90357,20078108,42,14.649561,0.221746271,0.488422317,-0.044954777,0.037666922,160.890564,0.214403018,6.675706398,42.15064064,POINT (24.90357 64.75925),2040028670,-9.22E-06,0.806495941,,,Cold
S6750,2002,2018,15,Electrofishing,0,0.025892779,0.014737625,0.901649505,0.104523666,0.125919428,43.24618,-2.210346,20542669,289,14.723747,-13.86647974,0.836819705,-3.759596961,0.483755786,733.819397,31.4754715,14.50101578,6.744211137,POINT (-2.210346 43.24618),2040019160,2.11E-07,0.728715193,0,0.083555973,Warm
S1762,2005,2017,7,Electrofishing_partialsection,0,0.221880666,0.00874684,0.854777098,-0.036311514,0.806084723,47.48093,3.757096166,20441825,186,14.728224,-28.40612793,0.099508732,-4.608436584,0.076850872,379.4848938,18.70338058,13.34444672,18.00571239,POINT (3.757096166 47.48093),2040022150,-5.25E-06,0.367520738,0.056377495,0.367520738,Warm
S6882,1990,2018,22,Electrofishing_backpack,0.182498789,0.019320957,0.030158696,0.003229383,-0.094336874,0.263494106,63.86509,19.48473,20099382,146,14.75,0.67233437,0.252523384,-0.025805665,0.511481779,148.9017639,0.587344885,5.769585216,31.11828028,POINT (19.48473 63.86509),2040030110,-2.53E-06,0.024081005,,,Cold
S5546,1998,2017,19,Electrofishing_partialsection,0,0.715481411,0.022316786,0.417304166,0.029940974,0.535568253,45.71204,5.548479468,20487928,250,14.752674,67.88591872,0.074352905,-2.791628429,0.012482227,527.2409058,11.41479301,12.65583992,256.3249495,POINT (5.548479468 45.71204),2040016230,-9.41E-06,0.050090306,0.015667942,0.484107538,Intermediate
S11925,2001,2017,11,Electrofishing_backpack,-0.484717914,0.005781251,0.00075907,1,0.921865409,0.38993681,60.57558,26.80642,20155489,19,14.759296,-21.50375135,0.001137052,-0.460972701,0.076513654,242.2499695,1.727900743,7.761712818,176.6027006,POINT (26.80642 60.57558),2040028660,-5.98E-06,0.029272509,-0.121384056,0.049097982,Cold
S2529,1985,2017,21,Electrofishing_partialsection,0.26921217,0.02302828,0.029484025,0.02096204,-0.022667917,0.269299186,48.39179,4.461432733,20415332,123,14.839466,-0.602504185,0.913630104,-1.898382545,0.132849867,277.1256714,10.79911709,13.51362469,2.768162767,POINT (4.461432733 48.39179),2040022150,-9.82E-06,0.138966894,0.013433635,0.381187305,Warm
S2764,1987,2017,7,Electrofishing_partialsection,0,0.422809932,0.015169077,0.341198752,-0.011246392,0.114238078,48.03235,4.374971105,20427483,208,14.839466,11.51402588,0.184932287,0.023835924,0.972882865,300.6027222,14.62483501,13.38074585,1.051922758,POINT (4.374971105 48.03235),2040022150,1.03E-06,1,,,Warm
S5016,1994,2017,21,Electrofishing_wholesection,0,0.174298995,0.007066656,0.673262363,-0.040396827,0.286630703,46.34773,-0.090319894,20471121,122,14.896477,325.6607003,0.021065444,2.902716064,0.602441686,1333.754761,84.2767868,13.8581937,5.043560068,POINT (-0.090319894 46.34773),2040020320,-7.94E-06,0.014447076,-0.083193127,0.02749796,Warm
S1911,2007,2017,6,Electrofishing_partialsection,0,1,0.084938352,0.119470987,-0.234532809,0.138105398,48.49122,-1.490606597,20412217,27,14.991083,52.56689453,0.275757848,15.99474716,0.275757848,329.6304626,27.51171684,13.92562436,6.842320754,POINT (-1.490606597 48.49122),2040021040,6.74E-06,0.132854956,-0.026217736,0.707114231,Warm
S1771,1987,2017,20,Electrofishing_wholesection,0,0.052192424,0.007729605,0.324235102,0.008054822,0.3858029,48.60447,-4.013976671,20408467,61,14.996208,6.387634277,0.07712322,-0.157785007,0.65855662,240.5747528,5.486813068,13.21399861,3.131222643,POINT (-4.013976671 48.60447),2040021040,-6.13E-06,0.000517485,-0.027041844,0.068114754,Warm
S10085,2004,2016,4,Electrofishing,0,0.523606933,-0.034047763,0.42771051,0.135118949,0.434062214,55.24448,-3.171169355,20246510,236,15,-15.16989746,0.669334014,0.945481618,0.951352131,140.9792328,9.144546509,9.076124972,10.41185052,POINT (-3.171169355 55.24448),2040048790,-9.33E-07,1,-0.193646538,0.540291375,Intermediate
